id,rand,name,description,external_url,background_color,back,background,clothes,ears,ears back,face,forehead,glasses,eyes,hair_color,hair,hair back,hair middle,hands,mask,mouth,special1,special2,special3,water,water back,water top
4074,0.2028826335,KMCXRP#4074,,,FFFFFF,None,Red,pink Sukajan,navy Karasu,navy Karasu,3,None,None,yellow Boy,79,yellow Braid,yellow Braid,yellow Braid,3 Index finger,red Normal,Smile,None,None,None,Navy,Navy,Navy
4075,0.9407322455,KMCXRP#4075,,,FFFFFF,orange Fish,Yellow,navy Uniform 3,None,None,4,None,Green Steampunk,brown Eyelashes,14,brown Shaggy,brown Shaggy,brown Shaggy,4 Ring,None,UWU,None,None,None,Orange,Orange,Orange
4076,0.02625886163,KMCXRP#4076,,,FFFFFF,None,Orange,pink Uniform 9,None,None,3,None,None,gray Drooping,27,gray Twin tail,gray Twin tail,gray Twin tail,3 Grip,None,Serious,None,None,None,Blue,Blue,Blue
4077,0.675305272,KMCXRP#4077,,,FFFFFF,None,Red,light blue Uniform 10,blue Steampunk,blue Steampunk,3,None,None,brown Tibrown,14,brown Long,brown Long,brown Long,3 Piece,Green Steampunk,Serious,None,None,None,Red,Red,Red
4078,0.6679070381,KMCXRP#4078,,,FFFFFF,None,Purple,blue Tank top,green Headphone1,green Headphone1,3,orange Zaku,None,yellow Wink,79,yellow Dango,yellow Dango,yellow Dango,3 Ring,None,Sleepy,None,None,None,Orange,Orange,Orange
4079,0.8313139313,KMCXRP#4079,,,FFFFFF,purple Octopus,Green,orange Uniform 9,purple Gandamu,purple Gandamu,2,None,None,orange Soft,53,orange Bob,orange Bob,orange Bob,2 Grip,None,UWU,None,None,None,Blue,Blue,Blue
4080,0.135077294,KMCXRP#4080,,,FFFFFF,None,Yellow2,purple Uniform 9,orange Karasu,orange Karasu,2,None,None,marron Quiet,40,marron Long permanent,marron Long permanent,marron Long permanent,2 Palm,None,Tired,None,None,None,Navy,Navy,Navy
4081,0.2286061239,KMCXRP#4081,,,FFFFFF,None,Blue Green,green Uniform 10,purple Zaku,purple Zaku,1,None,None,gray Serious,27,gray Dango,gray Dango,gray Dango,1 Index finger,None,Tongue,Tattoo,None,None,Orange,Orange,Orange
4082,0.003568005843,KMCXRP#4082,,,FFFFFF,None,Red,green Kimono,None,None,3,None,None,brown Shaped,14,brown Dango,brown Dango,brown Dango,3 Ring,orange Gas mask1,Neutral,Tear,None,None,Navy,Navy,Navy
4083,0.8644792862,KMCXRP#4083,,,FFFFFF,None,Purple,blue China,yellow Gandamu,yellow Gandamu,3,navy Jimu,pink Steampunk,yellow Boy,79,yellow Long,yellow Long,yellow Long,3 Ring,pink Gas mask1,UWU,None,None,None,Yellow,Yellow,Yellow
4084,0.3181608874,KMCXRP#4084,,,FFFFFF,None,Purple,orange Uniform 4,None,None,5,None,None,orange Eyelashes,53,orange Twin tail,orange Twin tail,orange Twin tail,5 Ring,None,Serious,None,None,Sun blue green,Light Blue,Light Blue,Light Blue
4085,0.4229265026,KMCXRP#4085,,,FFFFFF,None,Yellow2,light blue Kimono,red Headphone2,red Headphone2,5,None,pink Gandamu,black Boy,1,black Long,black Long,black Long,5 Grip,None,Tongue,None,None,None,Orange,Orange,Orange
4086,0.9422353332,KMCXRP#4086,,,FFFFFF,None,Red,blue Uniform 6,light blue Zaku,light blue Zaku,2,None,None,brown Tibrown,14,brown Shaggy,brown Shaggy,brown Shaggy,2 Grip,None,Serious,None,None,None,Pink,Pink,Pink
4087,0.9401669891,KMCXRP#4087,,,FFFFFF,None,Light Blue,pink Uniform 5,None,None,3,green Jimu,None,red Round,66,red Princess,red Princess,red Princess,3 Index finger,None,Surprised,None,None,None,Pink,Pink,Pink
4088,0.2492356326,KMCXRP#4088,,,FFFFFF,None,Orange,light blue Shirt,None,None,1,None,None,marron Eyelashes,40,marron Short,marron Short,marron Short,1 Grip,navy Gas mask1,Tongue,None,None,None,Yellow,Yellow,Yellow
4089,0.1019536501,KMCXRP#4089,,,FFFFFF,None,Purple,purple Uniform 4,None,None,1,blue green Gandamu,None,black Drooping,1,black Short,black Short,black Short,1 Ring,navy Gas mask3,Surprised,None,light blue Hannya mask,None,Pink,Pink,Pink
4090,0.8440788961,KMCXRP#4090,,,FFFFFF,None,Yellow2,navy Hooded sweatshirt,None,None,2,orange Gandamu,navy Round glasses,marron Eyelashes,40,marron Shaggy,marron Shaggy,marron Shaggy,2 Grip,None,Serious,None,None,None,Red,Red,Red
4091,0.4263833294,KMCXRP#4091,,,FFFFFF,None,Yellow,navy Uniform 2,yellow Karasu,yellow Karasu,5,None,orange jimu,gray Tigray,27,gray Bob perm,gray Bob perm,gray Bob perm,5 Ring,None,Happy,None,None,None,Orange,Orange,Orange
4092,0.992402074,KMCXRP#4092,,,FFFFFF,navy Lightsaber,Light Blue,navy Shirt,yellow Gandamu,yellow Gandamu,4,green Zaku,None,gray Soft,27,gray Bob,gray Bob,gray Bob,4 Index finger,None,Happy,None,None,None,Pink,Pink,Pink
4093,0.4320993841,KMCXRP#4093,,,FFFFFF,None,Purple,purple Jersey,None,None,4,None,None,black Cat,1,black Dango,black Dango,black Dango,4 Piece,None,Neutral,None,None,None,Blue Green,Blue Green,Blue Green
4094,0.4644815653,KMCXRP#4094,,,FFFFFF,None,Green,red Uniform 4,None,None,2,None,None,brown Serious,14,brown Bob perm,brown Bob perm,brown Bob perm,2 Ring,None,Tongue,None,None,None,Blue,Blue,Blue
4095,0.002162593133,KMCXRP#4095,,,FFFFFF,green Octopus,Blue Green,pink T-shirt,None,None,3,yellow Steampunk,None,red Wink,66,red Long permanent,red Long permanent,red Long permanent,3 Grip,None,Happy,None,None,None,Blue,Blue,Blue
4096,0.6790677936,KMCXRP#4096,,,FFFFFF,None,Orange,purple Uniform 8,blue green jimu,blue green jimu,5,None,purple Steampunk,black Eyelashes,1,black Long,black Long,black Long,5 Piece,None,Serious,None,None,None,Green,Green,Green
4097,0.6153875685,KMCXRP#4097,,,FFFFFF,None,Light Blue,blue T-shirt,purple Karasu,purple Karasu,5,green Zaku,orange Eye pad,gray Wink,27,gray Dango,gray Dango,gray Dango,5 Palm,None,Sleepy,None,None,None,Green,Green,Green
4098,0.986238875,KMCXRP#4098,,,FFFFFF,green Lightsaber,Yellow,pink T-shirt,pink Karasu,pink Karasu,4,yellow Jimu,None,black Boy,1,black Long permanent,black Long permanent,black Long permanent,4 Ring,None,Neutral,None,None,None,Orange,Orange,Orange
4099,0.1571369601,KMCXRP#4099,,,FFFFFF,purple Planet,Light Blue,light blue Uniform 2,green Steampunk,green Steampunk,3,None,None,yellow Shaped,79,yellow Long,yellow Long,yellow Long,3 Palm,light blue Gas mask2,Tongue,None,None,None,Blue,Blue,Blue
4100,0.04929155367,KMCXRP#4100,,,FFFFFF,None,Purple,light blue Uniform 10,None,None,4,navy Gandamu,None,yellow Serious,79,yellow Long permanent,yellow Long permanent,yellow Long permanent,4 Palm,None,Tired,None,None,None,Yellow,Yellow,Yellow
4101,0.2585999266,KMCXRP#4101,,,FFFFFF,None,Blue Green,navy Sukajan,None,None,2,None,None,brown Shaped,14,brown Short,brown Short,brown Short,2 Ring,red jimu,Tongue,None,None,None,Blue,Blue,Blue
4102,0.9808825381,KMCXRP#4102,,,FFFFFF,None,Pink,green Hooded sweatshirt,purple Zaku,purple Zaku,3,blue green Steampunk,pink Steampunk,yellow Tiyellow,79,yellow Dango,yellow Dango,yellow Dango,3 Grip,None,Candy,None,None,None,Blue Green,Blue Green,Blue Green
4103,0.8062425565,KMCXRP#4103,,,FFFFFF,None,Purple,blue Uniform 2,light blue Karasu,light blue Karasu,3,purple Zaku,pink Zaku,brown Soft,14,brown Braid,brown Braid,brown Braid,3 Grip,None,Surprised,None,None,None,Navy,Navy,Navy
4104,0.8309576791,KMCXRP#4104,,,FFFFFF,blue Planet,Blue Green,orange Sukajan,None,None,2,None,None,brown Eyelashes,14,brown Short,brown Short,brown Short,2 Palm,None,Neutral,None,green Hannya mask,None,Orange,Orange,Orange
4105,0.5608204521,KMCXRP#4105,,,FFFFFF,navy Planet,Pink,blue Uniform 2,None,None,5,None,None,yellow Wink,79,yellow Long permanent,yellow Long permanent,yellow Long permanent,5 Ring,None,Smile,None,None,None,Light Blue,Light Blue,Light Blue
4106,0.4019415859,KMCXRP#4106,,,FFFFFF,navy Octopus,Blue,green Hooded sweatshirt,pink Zaku,pink Zaku,5,None,orange Gandamu,marron Round,40,marron Short,marron Short,marron Short,5 Grip,None,Tongue,None,None,None,Red,Red,Red
4107,0.01812744517,KMCXRP#4107,,,FFFFFF,None,Pink,yellow Uniform 4,None,None,4,red Jimu,pink Cyber,orange Cat,53,orange Twin tail,orange Twin tail,orange Twin tail,4 Palm,None,Serious,None,purple Hannya mask,None,Red,Red,Red
4108,0.1343017984,KMCXRP#4108,,,FFFFFF,None,Blue Green,light blue Uniform 1,None,None,3,red Zaku,orange jimu,yellow Quiet,79,yellow Twin tail,yellow Twin tail,yellow Twin tail,3 Ring,blue green Zaku,Tired,None,None,None,Yellow,Yellow,Yellow
4109,0.4121821717,KMCXRP#4109,,,FFFFFF,None,Light Blue,red Uniform 6,None,None,1,pink Jimu,None,gray Round,27,gray Long,gray Long,gray Long,1 Ring,pink Normal,Serious,Tattoo,None,Sun orange,Blue,Blue,Blue
4110,0.9326814214,KMCXRP#4110,,,FFFFFF,None,Orange,yellow OL,None,None,3,blue green Gandamu,blue AR Glasses,red Tired,66,red Bob perm,red Bob perm,red Bob perm,3 Piece,None,Happy,None,purple Kitsune masuk,None,Green,Green,Green
4111,0.4271159205,KMCXRP#4111,,,FFFFFF,yellow Lightsaber,Blue Green,green Uniform 1,None,None,5,blue Zaku,None,gray Keen,27,gray Bob,gray Bob,gray Bob,5 Index finger,None,Neutral,None,blue green Kitsune masuk,None,Purple,Purple,Purple
4112,0.5246604712,KMCXRP#4112,,,FFFFFF,None,Purple,red Shirt,pink Headphone2,pink Headphone2,3,None,None,orange Boy,53,orange Princess,orange Princess,orange Princess,3 Piece,None,Neutral,None,None,Sun green,Light Blue,Light Blue,Light Blue
4113,0.9585344892,KMCXRP#4113,,,FFFFFF,None,Orange,red T-shirt,navy Headphone1,navy Headphone1,5,None,None,black Serious,1,black Long permanent,black Long permanent,black Long permanent,5 Palm,None,Happy,None,None,None,Yellow,Yellow,Yellow
4114,0.01183745003,KMCXRP#4114,,,FFFFFF,None,Green,orange China,None,None,4,None,None,orange Serious,53,orange Short,orange Short,orange Short,4 Index finger,None,UWU,None,None,None,Pink,Pink,Pink
4115,0.5011234329,KMCXRP#4115,,,FFFFFF,None,Blue,pink Kimono,navy jimu,navy jimu,3,None,purple AR Glasses,orange Shaped,53,orange Twin tail,orange Twin tail,orange Twin tail,3 Piece,None,Smile,None,None,None,Purple,Purple,Purple
4116,0.20291785,KMCXRP#4116,,,FFFFFF,None,Yellow,green Hooded sweatshirt,None,None,4,yellow Zaku,red Eye pad,marron Wink,40,marron Bob perm,marron Bob perm,marron Bob perm,4 Ring,purple Zaku,Neutral,None,red Beam,None,Orange,Orange,Orange
4117,0.1799128184,KMCXRP#4117,,,FFFFFF,purple Planet,Blue,pink Jersey,None,None,4,navy Gandamu,None,gray Wink,27,gray Long permanent,gray Long permanent,gray Long permanent,4 Piece,None,Neutral,None,None,None,Red,Red,Red
4118,0.6430870521,KMCXRP#4118,,,FFFFFF,blue Flower,Pink,red Shirt,navy jimu,navy jimu,3,navy Steampunk,None,brown Rounded,14,brown Bob perm,brown Bob perm,brown Bob perm,3 Palm,blue green Zaku,Neutral,Tear,None,None,Blue Green,Blue Green,Blue Green
4119,0.4717045562,KMCXRP#4119,,,FFFFFF,None,Orange,light blue Uniform 7,navy Karasu,navy Karasu,2,purple Gandamu,None,brown Quiet,14,brown Short,brown Short,brown Short,2 Grip,None,Sleepy,None,None,None,Blue Green,Blue Green,Blue Green
4120,0.7709755923,KMCXRP#4120,,,FFFFFF,None,Blue,navy Uniform 5,None,None,3,None,yellow Steampunk,gray Quiet,27,gray Dango,gray Dango,gray Dango,3 Ring,None,UWU,None,None,Sun orange,Yellow,Yellow,Yellow
4121,0.5551071949,KMCXRP#4121,,,FFFFFF,None,Yellow,yellow Uniform 6,None,None,1,None,None,black Boy,1,black Braid,black Braid,black Braid,1 Ring,red Gas mask3,Sleepy,None,None,None,Light Blue,Light Blue,Light Blue
4122,0.6574795464,KMCXRP#4122,,,FFFFFF,None,Light Blue,purple China,purple Steampunk,purple Steampunk,5,None,None,marron Serious,40,marron Twin tail,marron Twin tail,marron Twin tail,5 Ring,None,Neutral,None,None,None,Navy,Navy,Navy
4123,0.3974561445,KMCXRP#4123,,,FFFFFF,None,Pink,orange Uniform 10,orange Headphone1,orange Headphone1,3,None,blue Steampunk,black Cat,1,black Braid,black Braid,black Braid,3 Index finger,pink Gas mask1,Candy,None,None,None,Navy,Navy,Navy
4124,0.3886726257,KMCXRP#4124,,,FFFFFF,None,Red,navy Uniform 4,yellow Karasu,yellow Karasu,3,navy Steampunk,blue Scouter,red Rounded,66,red Short,red Short,red Short,3 Ring,None,Smile,None,None,None,Blue Green,Blue Green,Blue Green
4125,0.9402895229,KMCXRP#4125,,,FFFFFF,None,Orange,purple Shirt,pink Headphone1,pink Headphone1,2,red Gandamu,None,gray Drooping,27,gray Shaggy,gray Shaggy,gray Shaggy,2 Index finger,None,Happy,None,None,None,Blue,Blue,Blue
4126,0.442770794,KMCXRP#4126,,,FFFFFF,red Controller,Light Blue,purple Uniform 5,None,None,4,None,None,black Boy,1,black Long,black Long,black Long,4 Palm,None,UWU,None,None,None,Green,Green,Green
4127,0.5282866229,KMCXRP#4127,,,FFFFFF,None,Blue Green,light blue Shirt,None,None,2,None,purple Scouter,orange Cat,53,orange Bob perm,orange Bob perm,orange Bob perm,2 Grip,yellow Normal,Candy,None,None,None,Blue Green,Blue Green,Blue Green
4128,0.738933396,KMCXRP#4128,,,FFFFFF,None,Pink,blue OL,pink Karasu,pink Karasu,1,green Gandamu,None,red Cat,66,red Shaggy,red Shaggy,red Shaggy,1 Ring,orange Gandamu,Candy,None,None,None,Yellow,Yellow,Yellow
4129,0.3765740793,KMCXRP#4129,,,FFFFFF,None,Yellow2,yellow Shirt,purple Headphone1,purple Headphone1,4,None,purple AR Glasses,brown Shaped,14,brown Bob perm,brown Bob perm,brown Bob perm,4 Palm,light blue Gas mask2,Tired,None,None,Sun pink,Blue Green,Blue Green,Blue Green
4130,0.2795855367,KMCXRP#4130,,,FFFFFF,None,Yellow2,red Shirt,blue green Zaku,blue green Zaku,5,None,None,marron Cat,40,marron Princess,marron Princess,marron Princess,5 Index finger,None,Happy,None,pink Nou mask,None,Red,Red,Red
4131,0.865601495,KMCXRP#4131,,,FFFFFF,red Octopus,Blue Green,blue greenUniform 5,None,None,1,None,None,red Tired,66,red Long,red Long,red Long,1 Grip,red Gas mask3,Smile,None,None,None,Blue Green,Blue Green,Blue Green
4132,0.1095246219,KMCXRP#4132,,,FFFFFF,None,Purple,blue Hooded sweatshirt,blue Gandamu,blue Gandamu,5,None,None,brown Wink,14,brown Short,brown Short,brown Short,5 Ring,None,Happy,None,None,None,Blue,Blue,Blue
4133,0.6595493968,KMCXRP#4133,,,FFFFFF,None,Light Blue,green Jersey,None,None,1,blue green Zaku,blue Eye pad,marron Wink,40,marron Bob,marron Bob,marron Bob,1 Piece,blue Zaku,Candy,None,None,None,Orange,Orange,Orange
4134,0.3315572227,KMCXRP#4134,,,FFFFFF,navy Gun,Yellow,orange OL,None,None,3,purple Steampunk,None,orange Keen,53,orange Short,orange Short,orange Short,3 Index finger,light blue Zaku,Sleepy,None,None,None,Yellow,Yellow,Yellow
4135,0.5722440168,KMCXRP#4135,,,FFFFFF,None,Light Blue,purple Overall,None,None,5,None,None,black Cat,1,black Dango,black Dango,black Dango,5 Index finger,None,Tired,None,None,None,Red,Red,Red
4136,0.07265262236,KMCXRP#4136,,,FFFFFF,navy Controller,Pink,orange Uniform 3,green Headphone1,green Headphone1,4,None,None,brown Cat,14,brown Long permanent,brown Long permanent,brown Long permanent,4 Grip,None,UWU,None,None,None,Blue Green,Blue Green,Blue Green
4137,0.1532341937,KMCXRP#4137,,,FFFFFF,None,Yellow2,blue greenUniform 4,red Zaku,red Zaku,1,None,None,marron Serious,40,marron Short,marron Short,marron Short,1 Piece,yellow Gas mask2,Sleepy,None,None,None,Green,Green,Green
4138,0.02507128342,KMCXRP#4138,,,FFFFFF,None,Pink,yellow Uniform 1,purple Headphone2,purple Headphone2,1,None,None,yellow Shaped,79,yellow Braid,yellow Braid,yellow Braid,1 Palm,None,Surprised,None,None,None,Green,Green,Green
4139,0.6760694348,KMCXRP#4139,,,FFFFFF,red Flower,Green,red Jersey,navy Zaku,navy Zaku,4,None,None,brown Rounded,14,brown Braid,brown Braid,brown Braid,4 Index finger,None,Sleepy,Tattoo,None,Sun blue,Purple,Purple,Purple
4140,0.6977339248,KMCXRP#4140,,,FFFFFF,None,Yellow2,green Shirt,purple Gandamu,purple Gandamu,3,red Steampunk,None,black Keen,1,black Twin tail,black Twin tail,black Twin tail,3 Index finger,pink Normal,Sleepy,None,None,None,Navy,Navy,Navy
4141,0.5115733806,KMCXRP#4141,,,FFFFFF,green Flower,Red,pink Uniform 10,None,None,4,None,pink AR Glasses,gray Eyelashes,27,gray Bob,gray Bob,gray Bob,4 Index finger,None,Sleepy,None,None,Sun pink,Blue Green,Blue Green,Blue Green
4142,0.02396496786,KMCXRP#4142,,,FFFFFF,navy mechanical feather,Yellow2,light blue Uniform 3,None,None,1,None,Green AR Glasses,marron Serious,40,marron Bob perm,marron Bob perm,marron Bob perm,1 Ring,None,Tired,None,None,None,Blue Green,Blue Green,Blue Green
4143,0.3323199041,KMCXRP#4143,,,FFFFFF,None,Purple,light blue Tank top,None,None,5,None,None,marron Rounded,40,marron Twin tail,marron Twin tail,marron Twin tail,5 Ring,None,Happy,None,None,None,Navy,Navy,Navy
4144,0.9680244294,KMCXRP#4144,,,FFFFFF,None,Blue,red Uniform 9,None,None,5,yellow Zaku,purple AR Glasses,red Rounded,66,red Braid,red Braid,red Braid,5 Piece,None,Serious,None,None,None,Orange,Orange,Orange
4145,0.6825051353,KMCXRP#4145,,,FFFFFF,None,Purple,orange OL,None,None,4,None,None,orange Soft,53,orange Shaggy,orange Shaggy,orange Shaggy,4 Palm,None,UWU,None,None,None,Orange,Orange,Orange
4146,0.2555128161,KMCXRP#4146,,,FFFFFF,None,Yellow,blue greenUniform 8,None,None,1,yellow Zaku,None,yellow Soft,79,yellow Shaggy,yellow Shaggy,yellow Shaggy,1 Ring,blue green Zaku,Neutral,Tattoo,None,None,Navy,Navy,Navy
4147,0.7625064503,KMCXRP#4147,,,FFFFFF,None,Blue Green,blue Uniform 9,None,None,3,None,None,marron Eyelashes,40,marron Twin tail,marron Twin tail,marron Twin tail,3 Palm,orange Gandamu,Smile,None,None,None,Blue,Blue,Blue
4148,0.088393229,KMCXRP#4148,,,FFFFFF,red Planet,Red,red Kimono,None,None,4,purple Zaku,navy Karasu,yellow Keen,79,yellow Short,yellow Short,yellow Short,4 Index finger,None,Happy,None,None,None,Pink,Pink,Pink
4149,0.812793262,KMCXRP#4149,,,FFFFFF,None,Purple,blue Jersey,None,None,4,blue Jimu,orange Eye pad,gray Soft,27,gray Bob,gray Bob,gray Bob,4 Palm,None,Sleepy,None,None,None,Red,Red,Red
4150,0.4762538367,KMCXRP#4150,,,FFFFFF,None,Red,blue Uniform 7,light blue jimu,light blue jimu,2,navy Steampunk,orange Karasu,gray Drooping,27,gray Dango,gray Dango,gray Dango,2 Piece,red Normal,Sleepy,None,Signal,None,Yellow,Yellow,Yellow
4151,0.8712930726,KMCXRP#4151,,,FFFFFF,green Angel Wings,Pink,green Uniform 2,None,None,2,None,Green jimu,brown Cat,14,brown Bob perm,brown Bob perm,brown Bob perm,2 Piece,orange Normal,Surprised,None,None,None,Green,Green,Green
4152,0.669379207,KMCXRP#4152,,,FFFFFF,None,Blue,green Uniform 5,orange jimu,orange jimu,3,None,None,black Rounded,1,black Twin tail,black Twin tail,black Twin tail,3 Piece,red Gas mask1,Serious,None,None,None,Pink,Pink,Pink
4153,0.4462336059,KMCXRP#4153,,,FFFFFF,None,Blue Green,red Uniform 6,None,None,1,None,None,yellow Eyelashes,79,yellow Shaggy,yellow Shaggy,yellow Shaggy,1 Palm,None,Neutral,None,None,None,Orange,Orange,Orange
4154,0.6796927637,KMCXRP#4154,,,FFFFFF,red Angel Wings,Purple,yellow Uniform 4,None,None,4,blue Steampunk,None,gray Eyelashes,27,gray Bob,gray Bob,gray Bob,4 Ring,None,Candy,None,None,None,Blue,Blue,Blue
4155,0.4579179834,KMCXRP#4155,,,FFFFFF,None,Blue,red OL,light blue Karasu,light blue Karasu,4,blue Steampunk,blue Gandamu,black Keen,1,black Long,black Long,black Long,4 Piece,None,Candy,None,None,None,Light Blue,Light Blue,Light Blue
4156,0.3517697508,KMCXRP#4156,,,FFFFFF,None,Pink,light blue Uniform 7,purple Headphone2,purple Headphone2,1,pink Zaku,None,red Tired,66,red Long permanent,red Long permanent,red Long permanent,1 Grip,None,Happy,None,None,None,Blue,Blue,Blue
4157,0.713507354,KMCXRP#4157,,,FFFFFF,None,Red,blue greenUniform 9,yellow jimu,yellow jimu,4,red Jimu,None,black Drooping,1,black Dango,black Dango,black Dango,4 Index finger,None,Serious,None,None,None,Red,Red,Red
4158,0.242634572,KMCXRP#4158,,,FFFFFF,pink Fish,Orange,blue Shirt,light blue Gandamu,light blue Gandamu,2,light blue Steampunk,None,brown Round,14,brown Bob perm,brown Bob perm,brown Bob perm,2 Piece,blue Gas mask3,Neutral,Tattoo,None,None,Purple,Purple,Purple
4159,0.8849747276,KMCXRP#4159,,,FFFFFF,None,Blue,pink Uniform 10,yellow Headphone1,yellow Headphone1,1,None,yellow Steampunk,marron Rounded,40,marron Long,marron Long,marron Long,1 Palm,None,Smile,Tattoo,None,Sun pink,Blue,Blue,Blue
4160,0.2962927223,KMCXRP#4160,,,FFFFFF,None,Green,pink Uniform 1,None,None,3,None,navy AR Glasses,black Eyelashes,1,black Princess,black Princess,black Princess,3 Piece,None,UWU,None,None,None,Yellow,Yellow,Yellow
4161,0.04886766364,KMCXRP#4161,,,FFFFFF,None,Red,green OL,None,None,3,green Jimu,None,red Soft,66,red Short,red Short,red Short,3 Piece,None,Neutral,None,None,None,Pink,Pink,Pink
4162,0.08288757232,KMCXRP#4162,,,FFFFFF,None,Light Blue,purple Uniform 4,None,None,2,None,None,marron Timarron,40,marron Long permanent,marron Long permanent,marron Long permanent,2 Ring,None,Smile,None,None,None,Pink,Pink,Pink
4163,0.04491646385,KMCXRP#4163,,,FFFFFF,red Fish,Yellow2,blue greenSukajan,navy Zaku,navy Zaku,3,orange Steampunk,None,yellow Drooping,79,yellow Princess,yellow Princess,yellow Princess,3 Palm,yellow Steampunk,Neutral,Tattoo,None,Sun yellow,Purple,Purple,Purple
4164,0.104614463,KMCXRP#4164,,,FFFFFF,None,Blue,blue greenUniform 6,purple Gandamu,purple Gandamu,1,pink Zaku,blue Zaku,brown Cat,14,brown Twin tail,brown Twin tail,brown Twin tail,1 Ring,navy Gas mask1,Happy,None,navy Beam,None,Light Blue,Light Blue,Light Blue
4165,0.3370109811,KMCXRP#4165,,,FFFFFF,None,Pink,red Uniform 6,blue Headphone1,blue Headphone1,2,pink Steampunk,blue AR Glasses,orange Wink,53,orange Twin tail,orange Twin tail,orange Twin tail,2 Piece,None,Smile,None,None,None,Orange,Orange,Orange
