id,rand,name,description,external_url,background_color,back,background,clothes,ears,ears back,face,forehead,glasses,eyes,hair_color,hair,hair back,hair middle,hands,mask,mouth,special1,special2,special3,water,water back,water top
5877,0.763949533,KMCXRP#5877,,,FFFFFF,None,Blue,navy Overall,pink Headphone1,pink Headphone1,4,None,yellow Zaku,marron Drooping,40,marron Shaggy,marron Shaggy,marron Shaggy,4 Palm,red jimu,Smile,Tattoo,None,None,Red,Red,Red
5878,0.027921964,KMCXRP#5878,,,FFFFFF,blue devil's feather,Yellow,red Sukajan,green Headphone1,green Headphone1,3,red Gandamu,None,brown Rounded,14,brown Twin tail,brown Twin tail,brown Twin tail,3 Ring,None,Serious,None,green Signal,None,Blue Green,Blue Green,Blue Green
5879,0.590116245,KMCXRP#5879,,,FFFFFF,None,Red,yellow Uniform 2,light blue Gandamu,light blue Gandamu,4,orange Jimu,None,brown Quiet,14,brown Long permanent,brown Long permanent,brown Long permanent,4 Grip,orange Gas mask3,Smile,None,None,None,Navy,Navy,Navy
5880,0.638423514,KMCXRP#5880,,,FFFFFF,None,Yellow2,pink China,blue green jimu,blue green jimu,2,None,light blue Zaku,brown Soft,14,brown Short,brown Short,brown Short,2 Ring,light blue Zaku,Neutral,None,None,None,Navy,Navy,Navy
5881,0.298132659,KMCXRP#5881,,,FFFFFF,None,Green,green Uniform 7,None,None,5,blue green Jimu,purple Eye pad,yellow Tiyellow,79,yellow Short,yellow Short,yellow Short,5 Index finger,None,Neutral,None,None,None,Pink,Pink,Pink
5882,0.12392717,KMCXRP#5882,,,FFFFFF,navy Octopus,Orange,navy Kimono,None,None,3,None,pink Cyber,black Eyelashes,1,black Long,black Long,black Long,3 Palm,None,Candy,None,None,None,Pink,Pink,Pink
5883,0.705514526,KMCXRP#5883,,,FFFFFF,None,Yellow,light blue Uniform 9,yellow Headphone2,yellow Headphone2,4,None,None,gray Tigray,27,gray Princess,gray Princess,gray Princess,4 Index finger,None,Tongue,None,None,Sun orange,Red,Red,Red
5884,0.336026265,KMCXRP#5884,,,FFFFFF,pink Flower,Blue Green,pink Uniform 1,None,None,5,None,None,orange Serious,53,orange Shaggy,orange Shaggy,orange Shaggy,5 Ring,None,Happy,None,None,None,Red,Red,Red
5885,0.06695945,KMCXRP#5885,,,FFFFFF,None,Pink,red Uniform 2,None,None,3,None,None,red Soft,66,red Long permanent,red Long permanent,red Long permanent,3 Piece,None,Sleepy,Tattoo,None,None,Blue,Blue,Blue
5886,0.464362451,KMCXRP#5886,,,FFFFFF,None,Blue,navy Sukajan,blue jimu,blue jimu,3,None,navy Eye pad,marron Shaped,40,marron Long permanent,marron Long permanent,marron Long permanent,3 Palm,None,Tongue,None,None,None,Pink,Pink,Pink
5887,0.556915684,KMCXRP#5887,,,FFFFFF,None,Green,green Jersey,green Headphone2,green Headphone2,1,pink Zaku,red Gandamu,orange Serious,53,orange Braid,orange Braid,orange Braid,1 Piece,None,Smile,None,light blue Nou mask,Sun red,Yellow,Yellow,Yellow
5888,0.463420267,KMCXRP#5888,,,FFFFFF,None,Yellow2,yellow OL,red Zaku,red Zaku,1,purple Steampunk,None,gray Cat,27,gray Braid,gray Braid,gray Braid,1 Piece,light blue Normal,Tired,None,None,None,Yellow,Yellow,Yellow
5889,0.667099745,KMCXRP#5889,,,FFFFFF,green Planet,Green,yellow T-shirt,None,None,4,purple Gandamu,None,yellow Quiet,79,yellow Bob perm,yellow Bob perm,yellow Bob perm,4 Grip,None,Smile,Tear,None,None,Yellow,Yellow,Yellow
5890,0.411401692,KMCXRP#5890,,,FFFFFF,None,Blue,red Kimono,yellow jimu,yellow jimu,3,None,pink Eye pad,marron Cat,40,marron Bob perm,marron Bob perm,marron Bob perm,3 Ring,None,Tongue,None,None,None,Blue Green,Blue Green,Blue Green
5891,0.941402459,KMCXRP#5891,,,FFFFFF,None,Purple,orange T-shirt,None,None,5,None,yellow Karasu,yellow Rounded,79,yellow Princess,yellow Princess,yellow Princess,5 Index finger,None,Smile,None,None,None,Blue Green,Blue Green,Blue Green
5892,0.103284295,KMCXRP#5892,,,FFFFFF,None,Blue,light blue OL,None,None,1,None,None,brown Shaped,14,brown Braid,brown Braid,brown Braid,1 Index finger,None,Smile,None,None,None,Red,Red,Red
5893,0.653427481,KMCXRP#5893,,,FFFFFF,None,Blue,light blue Uniform 7,None,None,1,yellow Jimu,blue Scouter,yellow Drooping,79,yellow Long,yellow Long,yellow Long,1 Piece,None,Serious,None,None,None,Red,Red,Red
5894,0.353112947,KMCXRP#5894,,,FFFFFF,pink Angel Wings,Pink,light blue OL,purple Steampunk,purple Steampunk,3,yellow Jimu,None,black Boy,1,black Bob,black Bob,black Bob,3 Index finger,None,Tired,None,None,None,Purple,Purple,Purple
5895,0.935474456,KMCXRP#5895,,,FFFFFF,navy mechanical feather,Orange,blue OL,None,None,4,blue Steampunk,None,orange Serious,53,orange Twin tail,orange Twin tail,orange Twin tail,4 Piece,None,Candy,None,purple Signal,None,Red,Red,Red
5896,0.490009164,KMCXRP#5896,,,FFFFFF,yellow devil's feather,Green,light blue Uniform 2,red Karasu,red Karasu,1,None,light blue Steampunk,orange Rounded,53,orange Short,orange Short,orange Short,1 Ring,orange Steampunk,Candy,None,None,None,Light Blue,Light Blue,Light Blue
5897,0.008713086,KMCXRP#5897,,,FFFFFF,None,Red,blue greenUniform 3,None,None,4,purple Steampunk,None,brown Shaped,14,brown Bob perm,brown Bob perm,brown Bob perm,4 Grip,yellow Zaku,Surprised,None,None,None,Blue,Blue,Blue
5898,0.12146674,KMCXRP#5898,,,FFFFFF,red devil's feather,Light Blue,blue Uniform 1,blue Headphone2,blue Headphone2,3,orange Steampunk,Green jimu,brown Eyelashes,14,brown Dango,brown Dango,brown Dango,3 Grip,orange Steampunk,Serious,None,None,None,Navy,Navy,Navy
5899,0.074820267,KMCXRP#5899,,,FFFFFF,None,Light Blue,navy OL,yellow Zaku,yellow Zaku,3,navy Jimu,blue green Steampunk,marron Keen,40,marron Long permanent,marron Long permanent,marron Long permanent,3 Piece,None,Happy,None,None,None,Pink,Pink,Pink
5900,0.790026535,KMCXRP#5900,,,FFFFFF,None,Pink,red Uniform 10,yellow Karasu,yellow Karasu,5,None,None,black Tiblack,1,black Long permanent,black Long permanent,black Long permanent,5 Piece,purple Normal,Tongue,None,None,None,Blue,Blue,Blue
5901,0.907323366,KMCXRP#5901,,,FFFFFF,None,Orange,navy Uniform 10,None,None,2,pink Zaku,None,brown Cat,14,brown Shaggy,brown Shaggy,brown Shaggy,2 Grip,None,Happy,None,None,None,Light Blue,Light Blue,Light Blue
5902,0.93980255,KMCXRP#5902,,,FFFFFF,None,Red,orange Uniform 1,None,None,2,None,None,red Drooping,66,red Bob perm,red Bob perm,red Bob perm,2 Grip,None,Smile,Tear,None,None,Purple,Purple,Purple
5903,0.539782147,KMCXRP#5903,,,FFFFFF,None,Purple,yellow Uniform 6,navy Gandamu,navy Gandamu,1,green Jimu,purple Zaku,brown Serious,14,brown Twin tail,brown Twin tail,brown Twin tail,1 Piece,None,Happy,None,None,None,Red,Red,Red
5904,0.052602246,KMCXRP#5904,,,FFFFFF,None,Red,yellow Uniform 6,None,None,4,None,None,red Soft,66,red Bob,red Bob,red Bob,4 Ring,None,Serious,Tattoo,None,None,Yellow,Yellow,Yellow
5905,0.766855564,KMCXRP#5905,,,FFFFFF,red Fish,Light Blue,pink Hooded sweatshirt,red Gandamu,red Gandamu,5,red Gandamu,None,gray Eyelashes,27,gray Princess,gray Princess,gray Princess,5 Piece,pink Gas mask2,Candy,Tattoo,None,None,Blue,Blue,Blue
5906,0.715213444,KMCXRP#5906,,,FFFFFF,purple Octopus,Orange,blue Uniform 5,light blue Gandamu,light blue Gandamu,3,None,purple Steampunk,black Soft,1,black Dango,black Dango,black Dango,3 Grip,None,Tired,None,None,None,Orange,Orange,Orange
5907,0.547959612,KMCXRP#5907,,,FFFFFF,red Fish,Yellow2,blue greenUniform 7,None,None,3,purple Zaku,purple Karasu,orange Soft,53,orange Princess,orange Princess,orange Princess,3 Ring,None,Sleepy,None,None,None,Light Blue,Light Blue,Light Blue
5908,0.186105006,KMCXRP#5908,,,FFFFFF,None,Pink,orange T-shirt,None,None,4,None,None,gray Rounded,27,gray Long permanent,gray Long permanent,gray Long permanent,4 Palm,yellow Gandamu,Tongue,None,None,None,Navy,Navy,Navy
5909,0.191984339,KMCXRP#5909,,,FFFFFF,None,Yellow2,blue greenUniform 5,red Steampunk,red Steampunk,5,purple Jimu,blue green AR Glasses,marron Shaped,40,marron Braid,marron Braid,marron Braid,5 Ring,None,Surprised,None,None,None,Purple,Purple,Purple
5910,0.078223182,KMCXRP#5910,,,FFFFFF,None,Blue,green Shirt,light blue Gandamu,light blue Gandamu,5,None,navy Eye pad,black Eyelashes,1,black Short,black Short,black Short,5 Grip,None,Smile,None,None,None,Pink,Pink,Pink
5911,0.281375337,KMCXRP#5911,,,FFFFFF,None,Blue Green,green Uniform 1,blue green Steampunk,blue green Steampunk,1,None,purple jimu,red Tired,66,red Long permanent,red Long permanent,red Long permanent,1 Palm,None,Candy,None,None,None,Light Blue,Light Blue,Light Blue
5912,0.542300889,KMCXRP#5912,,,FFFFFF,None,Red,navy Tank top,None,None,2,None,blue Karasu,red Tired,66,red Long permanent,red Long permanent,red Long permanent,2 Piece,None,Smile,None,None,None,Blue Green,Blue Green,Blue Green
5913,0.306401743,KMCXRP#5913,,,FFFFFF,None,Yellow2,red Uniform 9,yellow jimu,yellow jimu,2,None,None,yellow Tiyellow,79,yellow Shaggy,yellow Shaggy,yellow Shaggy,2 Piece,None,Neutral,None,None,None,Pink,Pink,Pink
5914,0.690294344,KMCXRP#5914,,,FFFFFF,None,Pink,purple Sukajan,red Headphone2,red Headphone2,2,None,None,orange Keen,53,orange Long,orange Long,orange Long,2 Piece,None,Candy,None,None,None,Pink,Pink,Pink
5915,0.582852615,KMCXRP#5915,,,FFFFFF,None,Yellow,orange Uniform 5,green Zaku,green Zaku,4,navy Jimu,None,brown Tibrown,14,brown Twin tail,brown Twin tail,brown Twin tail,4 Grip,orange Normal,Tongue,None,navy Signal,None,Yellow,Yellow,Yellow
5916,0.450012266,KMCXRP#5916,,,FFFFFF,yellow Gun,Blue Green,orange T-shirt,None,None,1,light blue Steampunk,None,gray Tigray,27,gray Shaggy,gray Shaggy,gray Shaggy,1 Piece,None,Tired,None,None,None,Blue,Blue,Blue
5917,0.141581862,KMCXRP#5917,,,FFFFFF,green devil's feather,Yellow2,yellow OL,None,None,4,None,blue Scouter,marron Wink,40,marron Shaggy,marron Shaggy,marron Shaggy,4 Index finger,None,Serious,None,None,None,Blue,Blue,Blue
5918,0.98911951,KMCXRP#5918,,,FFFFFF,None,Yellow,light blue Uniform 2,None,None,5,None,yellow jimu,brown Quiet,14,brown Bob,brown Bob,brown Bob,5 Index finger,navy Normal,Serious,None,None,None,Red,Red,Red
5919,0.344730869,KMCXRP#5919,,,FFFFFF,None,Light Blue,yellow Jersey,blue green jimu,blue green jimu,4,light blue Zaku,None,yellow Cat,79,yellow Long permanent,yellow Long permanent,yellow Long permanent,4 Palm,None,Smile,Tattoo,None,None,Navy,Navy,Navy
5920,0.829519588,KMCXRP#5920,,,FFFFFF,yellow Gun,Pink,navy Uniform 1,green Karasu,green Karasu,2,None,None,brown Keen,14,brown Dango,brown Dango,brown Dango,2 Palm,None,Neutral,None,None,None,Navy,Navy,Navy
5921,0.205203384,KMCXRP#5921,,,FFFFFF,None,Light Blue,navy T-shirt,None,None,5,navy Zaku,None,gray Shaped,27,gray Dango,gray Dango,gray Dango,5 Index finger,None,Surprised,None,None,None,Blue,Blue,Blue
5922,0.722312244,KMCXRP#5922,,,FFFFFF,None,Light Blue,blue Jersey,navy Karasu,navy Karasu,3,yellow Gandamu,None,marron Rounded,40,marron Braid,marron Braid,marron Braid,3 Ring,None,Neutral,None,None,None,Navy,Navy,Navy
5923,0.982772064,KMCXRP#5923,,,FFFFFF,red devil's feather,Blue,yellow Uniform 4,None,None,1,None,None,red Soft,66,red Twin tail,red Twin tail,red Twin tail,1 Palm,pink Gas mask1,Neutral,None,None,None,Red,Red,Red
5924,0.840373472,KMCXRP#5924,,,FFFFFF,None,Purple,red OL,None,None,1,None,None,red Eyelashes,66,red Twin tail,red Twin tail,red Twin tail,1 Piece,None,Serious,None,None,None,Pink,Pink,Pink
5925,0.087414982,KMCXRP#5925,,,FFFFFF,orange Octopus,Green,green Uniform 3,None,None,4,None,None,yellow Serious,79,yellow Shaggy,yellow Shaggy,yellow Shaggy,4 Ring,None,Tired,None,None,Sun green,Yellow,Yellow,Yellow
5926,0.332028338,KMCXRP#5926,,,FFFFFF,blue green Gun,Light Blue,yellow Uniform 7,purple Karasu,purple Karasu,1,None,None,yellow Keen,79,yellow Short,yellow Short,yellow Short,1 Ring,None,Neutral,None,None,None,Red,Red,Red
5927,0.639087034,KMCXRP#5927,,,FFFFFF,purple Gun,Red,red Kimono,None,None,2,None,pink Round glasses,yellow Serious,79,yellow Long permanent,yellow Long permanent,yellow Long permanent,2 Ring,None,Tongue,None,None,None,Red,Red,Red
5928,0.367822832,KMCXRP#5928,,,FFFFFF,None,Orange,green Kimono,blue green Headphone2,blue green Headphone2,4,None,None,gray Serious,27,gray Short,gray Short,gray Short,4 Index finger,None,Happy,None,None,None,Green,Green,Green
5929,0.979729721,KMCXRP#5929,,,FFFFFF,None,Purple,purple Uniform 2,blue green Steampunk,blue green Steampunk,2,blue green Gandamu,pink Eye pad,brown Soft,14,brown Long,brown Long,brown Long,2 Palm,None,Candy,None,None,None,Blue,Blue,Blue
5930,0.496211611,KMCXRP#5930,,,FFFFFF,green mechanical feather,Light Blue,purple Hooded sweatshirt,green Steampunk,green Steampunk,3,navy Gandamu,light blue jimu,brown Soft,14,brown Twin tail,brown Twin tail,brown Twin tail,3 Palm,Green Zaku,Smile,None,None,None,Blue,Blue,Blue
5931,0.790137971,KMCXRP#5931,,,FFFFFF,None,Green,blue greenUniform 5,green Steampunk,green Steampunk,5,None,None,black Quiet,1,black Bob perm,black Bob perm,black Bob perm,5 Grip,None,Tongue,None,None,Sun orange,Navy,Navy,Navy
5932,0.036854976,KMCXRP#5932,,,FFFFFF,None,Yellow,red Uniform 5,light blue Zaku,light blue Zaku,5,None,None,red Soft,66,red Dango,red Dango,red Dango,5 Ring,None,Neutral,None,None,None,Light Blue,Light Blue,Light Blue
5933,0.279186645,KMCXRP#5933,,,FFFFFF,purple Controller,Blue Green,light blue Uniform 8,pink jimu,pink jimu,1,yellow Zaku,None,yellow Eyelashes,79,yellow Princess,yellow Princess,yellow Princess,1 Grip,orange Gas mask2,Sleepy,None,None,None,Pink,Pink,Pink
5934,0.906573488,KMCXRP#5934,,,FFFFFF,None,Orange,orange Uniform 3,blue green Zaku,blue green Zaku,3,None,None,gray Wink,27,gray Twin tail,gray Twin tail,gray Twin tail,3 Palm,None,Serious,None,green Nou mask,None,Red,Red,Red
5935,0.749349409,KMCXRP#5935,,,FFFFFF,None,Green,blue Hooded sweatshirt,None,None,2,None,None,red Cat,66,red Dango,red Dango,red Dango,2 Ring,blue Gas mask1,Tired,None,None,None,Blue Green,Blue Green,Blue Green
5936,0.357881783,KMCXRP#5936,,,FFFFFF,None,Purple,yellow Uniform 8,navy Zaku,navy Zaku,5,red Jimu,None,yellow Tiyellow,79,yellow Dango,yellow Dango,yellow Dango,5 Ring,None,Candy,None,None,Sun lite blue,Purple,Purple,Purple
5937,0.0295188,KMCXRP#5937,,,FFFFFF,pink devil's feather,Light Blue,red Uniform 7,None,None,2,None,None,orange Wink,53,orange Twin tail,orange Twin tail,orange Twin tail,2 Palm,None,Serious,None,None,None,Blue Green,Blue Green,Blue Green
5938,0.669078461,KMCXRP#5938,,,FFFFFF,None,Purple,navy OL,None,None,3,pink Zaku,None,orange Rounded,53,orange Princess,orange Princess,orange Princess,3 Index finger,orange Gas mask2,Tongue,None,None,None,Orange,Orange,Orange
5939,0.148586655,KMCXRP#5939,,,FFFFFF,None,Blue Green,orange Uniform 8,red jimu,red jimu,3,None,yellow jimu,red Shaped,66,red Bob perm,red Bob perm,red Bob perm,3 Index finger,None,Sleepy,None,None,None,Navy,Navy,Navy
5940,0.554395522,KMCXRP#5940,,,FFFFFF,None,Red,orange Uniform 2,None,None,1,None,None,brown Quiet,14,brown Dango,brown Dango,brown Dango,1 Grip,None,Sleepy,None,None,None,Pink,Pink,Pink
5941,0.811419089,KMCXRP#5941,,,FFFFFF,blue Gun,Yellow,yellow Overall,None,None,5,blue green Gandamu,orange Gandamu,brown Tibrown,14,brown Princess,brown Princess,brown Princess,5 Piece,None,Serious,None,None,None,Pink,Pink,Pink
5942,0.549622544,KMCXRP#5942,,,FFFFFF,None,Blue Green,yellow Uniform 10,None,None,4,None,orange Gandamu,brown Cat,14,brown Bob,brown Bob,brown Bob,4 Palm,None,Neutral,None,None,None,Yellow,Yellow,Yellow
5943,0.858737436,KMCXRP#5943,,,FFFFFF,None,Purple,purple Uniform 5,None,None,2,None,None,gray Rounded,27,gray Braid,gray Braid,gray Braid,2 Palm,None,Surprised,None,None,Sun yellow,Red,Red,Red
5944,0.600456849,KMCXRP#5944,,,FFFFFF,red Controller,Yellow2,green Uniform 7,purple Zaku,purple Zaku,5,purple Zaku,None,yellow Quiet,79,yellow Dango,yellow Dango,yellow Dango,5 Index finger,light blue Gas mask2,Sleepy,None,None,Sun lite blue,Red,Red,Red
5945,0.835596123,KMCXRP#5945,,,FFFFFF,None,Orange,light blue Tank top,None,None,4,blue green Steampunk,None,red Keen,66,red Long permanent,red Long permanent,red Long permanent,4 Palm,light blue Gas mask2,Smile,None,None,None,Blue,Blue,Blue
5946,0.65575548,KMCXRP#5946,,,FFFFFF,None,Green,blue Uniform 1,None,None,3,None,purple Steampunk,marron Eyelashes,40,marron Twin tail,marron Twin tail,marron Twin tail,3 Index finger,None,UWU,Tattoo,None,None,Light Blue,Light Blue,Light Blue
5947,0.966858757,KMCXRP#5947,,,FFFFFF,yellow Flower,Blue,blue Uniform 7,None,None,5,yellow Zaku,None,red Soft,66,red Long,red Long,red Long,5 Ring,blue green jimu,Sleepy,None,None,None,Light Blue,Light Blue,Light Blue
5948,0.004666612,KMCXRP#5948,,,FFFFFF,None,Red,navy Tank top,None,None,5,None,light blue Gandamu,yellow Drooping,79,yellow Dango,yellow Dango,yellow Dango,5 Piece,None,UWU,None,None,None,Purple,Purple,Purple
5949,0.415164764,KMCXRP#5949,,,FFFFFF,None,Light Blue,blue Uniform 3,pink jimu,pink jimu,4,orange Steampunk,orange Round glasses,gray Shaped,27,gray Shaggy,gray Shaggy,gray Shaggy,4 Palm,red Karasu,Tongue,None,orange Kitsune masuk,None,Green,Green,Green
5950,0.044711571,KMCXRP#5950,,,FFFFFF,green Lightsaber,Yellow,orange T-shirt,None,None,4,green Zaku,None,marron Eyelashes,40,marron Long permanent,marron Long permanent,marron Long permanent,4 Palm,pink jimu,UWU,None,None,None,Navy,Navy,Navy
5951,0.365827849,KMCXRP#5951,,,FFFFFF,None,Green,yellow Uniform 10,None,None,4,navy Jimu,None,black Keen,1,black Long permanent,black Long permanent,black Long permanent,4 Piece,None,Happy,None,None,None,Light Blue,Light Blue,Light Blue
5952,0.917312258,KMCXRP#5952,,,FFFFFF,None,Yellow2,blue greenUniform 6,red Karasu,red Karasu,5,navy Steampunk,navy AR Glasses,yellow Keen,79,yellow Princess,yellow Princess,yellow Princess,5 Ring,None,Candy,None,None,Sun blue,Red,Red,Red
5953,0.698016732,KMCXRP#5953,,,FFFFFF,light blue Planet,Yellow,orange T-shirt,blue green Karasu,blue green Karasu,5,None,None,marron Drooping,40,marron Bob,marron Bob,marron Bob,5 Index finger,None,Surprised,None,None,None,Green,Green,Green
5954,0.178678107,KMCXRP#5954,,,FFFFFF,None,Yellow,blue greenUniform 1,None,None,1,orange Steampunk,None,black Serious,1,black Dango,black Dango,black Dango,1 Piece,None,Neutral,None,None,Sun red,Navy,Navy,Navy
5955,0.232162311,KMCXRP#5955,,,FFFFFF,None,Light Blue,blue Uniform 7,None,None,1,None,light blue jimu,brown Boy,14,brown Twin tail,brown Twin tail,brown Twin tail,1 Index finger,red Gandamu,Candy,None,None,None,Blue Green,Blue Green,Blue Green
5956,0.208668115,KMCXRP#5956,,,FFFFFF,None,Blue,navy Uniform 5,None,None,4,None,orange jimu,red Tired,66,red Short,red Short,red Short,4 Palm,None,Candy,None,light blue Nou mask,None,Navy,Navy,Navy
5957,0.52516876,KMCXRP#5957,,,FFFFFF,purple devil's feather,Green,navy Kimono,None,None,2,orange Jimu,Green Karasu,red Soft,66,red Short,red Short,red Short,2 Ring,None,Tongue,None,None,None,Light Blue,Light Blue,Light Blue
5958,0.1101443,KMCXRP#5958,,,FFFFFF,None,Pink,navy Uniform 10,blue Headphone2,blue Headphone2,5,green Jimu,None,red Shaped,66,red Long,red Long,red Long,5 Ring,blue green Zaku,Candy,None,None,None,Blue,Blue,Blue
5959,0.168651444,KMCXRP#5959,,,FFFFFF,blue green Controller,Yellow,pink Hooded sweatshirt,None,None,5,yellow Zaku,light blue jimu,black Boy,1,black Twin tail,black Twin tail,black Twin tail,5 Grip,None,Tongue,None,None,None,Yellow,Yellow,Yellow
5960,0.268969161,KMCXRP#5960,,,FFFFFF,pink Controller,Orange,green Jersey,None,None,4,None,None,orange Soft,53,orange Princess,orange Princess,orange Princess,4 Index finger,blue green Gas mask1,Candy,None,yellow Beam,None,Purple,Purple,Purple
5961,0.547687212,KMCXRP#5961,,,FFFFFF,blue Gun,Yellow,blue greenHooded sweatshirt,navy Karasu,navy Karasu,3,orange Jimu,None,orange Serious,53,orange Long permanent,orange Long permanent,orange Long permanent,3 Grip,None,Smile,None,None,None,Yellow,Yellow,Yellow
5962,0.773338118,KMCXRP#5962,,,FFFFFF,None,Yellow,orange Uniform 3,blue green Steampunk,blue green Steampunk,3,None,None,yellow Drooping,79,yellow Short,yellow Short,yellow Short,3 Piece,None,Tongue,None,None,None,Yellow,Yellow,Yellow
5963,0.070667115,KMCXRP#5963,,,FFFFFF,yellow Controller,Yellow,orange Sukajan,None,None,1,None,None,marron Shaped,40,marron Long,marron Long,marron Long,1 Palm,None,Serious,Tattoo,None,None,Blue,Blue,Blue
5964,0.414365194,KMCXRP#5964,,,FFFFFF,orange Gun,Blue Green,blue greenChina,None,None,5,orange Zaku,yellow Zaku,brown Cat,14,brown Bob perm,brown Bob perm,brown Bob perm,5 Index finger,pink Zaku,Tired,None,None,None,Yellow,Yellow,Yellow
